num,execution,time,res
20,1,0.012463000000000002,6765
20,2,0.01895659999999999,6765
20,3,0.020272000000000012,6765
20,4,0.028709099999999987,6765
20,5,0.01719989999999999,6765
20,6,0.01803490000000002,6765
20,7,0.01481929999999998,6765
20,8,0.016332400000000025,6765
20,9,0.014060799999999984,6765
20,10,0.017981400000000036,6765
