num,execution,time,res
30,1,1.4164384,832040
30,2,1.7946677000000002,832040
30,3,0.8320179999999997,832040
30,4,0.8828665999999998,832040
30,5,0.8851576999999997,832040
30,6,1.3347193000000006,832040
30,7,1.8517782,832040
30,8,1.8677329,832040
30,9,1.9271301999999988,832040
30,10,1.1919734999999996,832040
